,,,,,,,,,,,,Methane as objective,,,,,,,,,,,
DvH,rxn14413A,No,No,Hmc,"""",Metabolic_Overview,( 209475 and 209474 and 209473 and 209472 and 209471 and 209470 ),-1000,1000,Reversible/bi-directional,Intracellular,6.436485438,7.6633034,8.646755029,8.677448885,13.15656958,8.065990976,13.80754118,8.604714451,9.689921595,9.01167773,9.498220838,9.07717226
DvH,rxn14108,No,No,glyceraldehyde ferredoxin oxidoreductase,"""",Metabolic_Overview,(( 206111 ) or ( 206619 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn14419,No,No,Tmc,"""",Metabolic_Overview,( 209197 and 209198 and 209199 and 209200 ),-1000,1000,Reversible/bi-directional,Intracellular,8.139420154,10.70911347,12.13551077,12.17941012,0,10.97692978,2.697065154,11.5374555,13.18186996,12.41136762,12.93412849,12.04948798
DvH,rxn14420,No,No,DsrMJKOPmix,DsrMJKOPmix,Metabolic_Overview,408312 and 206730 and 206729 and 206728 and 206727,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn11934B_SR,No,No,QMO (Sulfate Reducing),"""",Metabolic_Overview,(206273 and 206274 and 206275 and 206276 and 206277),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,bio_DvH_5gam,No,Yes,bio_DvH_88gam,Biomass,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Intracellular,0.062689091,0.047637523,0.050594563,0.050724376,0.038781539,0.068018795,0.088426254,0.08302579,0.082019275,0.067054474,0.079606023,0.09494692
DvH,rxn11934B_CC,No,No,QMO (Co-culture),"""",Metabolic_Overview,(206273 and 206274 and 206275 and 206276 and 206277),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,3.179483251,0,0,0,0,0,0,0
Mmp,rxn00802[c0],Yes,Yes,N-L-Argininosuccinate arginie-lyase c0,,Metabolic_Overview,MMP0013,-1000,1000,Reversible/bi-directional,Intracellular,0.003811559,0.006184766,0.006971272,0.006970691,0.006384333,0.006093583,0.001363946,0.003627236,0.003631739,0.0030589,0.003733976,0.004373639
Mmp,rxn03638[c0],No,No,Acetyl-CoA D-glucosamine-1-phosphate N-acetyltransferase c0,,Metabolic_Overview,( MMP1076 and MMP1076 ),0,1000,Irreversible/uni-directional,Intracellular,0.000140011,0.00023289,0.000262507,0.000262485,0.000240405,0.000229457,5.01E-05,0.000136585,0.000136755,0.000115184,0.000137162,0.000164692
Mmp,rxn12636[c0],No,No,aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn12644[c0],No,No,aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn02212[c0],No,No,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase c0,,Metabolic_Overview,MMP0006,0,1000,Irreversible/uni-directional,Intracellular,0,0.00839313,0.009326064,0.009325287,0.008540865,0.008151904,0,0.004922396,0.004928506,0.004151127,0,0.005850989
Mmp,rxn03419[c0],No,No,Formamidopyrimidine nucleoside triphosphate 7 8-8 9-dihydrolase c0,,Metabolic_Overview,MMP0034,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn03052[c0],No,No,5-Methyltetrahydropteroyltri-L-glutamate L-homocysteine c0,,Metabolic_Overview,MMP0401,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00248[c0],No,No,S-malate NAD oxidoreductase c0,,Metabolic_Overview,MMP0645,-1000,1000,Reversible/bi-directional,Intracellular,-0.131939818,-0.009893459,-0.243350706,-0.011150665,-0.226225481,-0.212712641,-0.047213963,-0.005802307,-0.126775464,-0.004893169,-0.127335231,-0.15267344
Mmp,rxn01302[c0],No,No,L-Homoserine NADP oxidoreductase c0,,Metabolic_Overview,MMP1702,-1000,1000,Reversible/bi-directional,Intracellular,0,0.206002155,0,0.23217977,0,0,0,0.120815969,0,0.101885848,0,0
Mmp,rxn00048[c0],No,No,6 7-Dimethyl-8-1-D-ribityllumazine 6 7-dimethyl-8-1-D-ribityl c0,,Metabolic_Overview,MMP0180,0,1000,Irreversible/uni-directional,Intracellular,9.33E-05,0.000155259,0.000175003,0.000174988,0.000160269,0.00015297,3.34E-05,9.11E-05,9.12E-05,7.68E-05,9.14E-05,0.000109793
Mmp,rxn05229[c0],Yes,Yes,NCAIR synthetase and NCAIR mutase c0,,Metabolic_Overview,( MMP0282 ),0,1000,Irreversible/uni-directional,Intracellular,0.003037238,0.005052044,0.005694504,0.005694029,0.005215061,0.004977561,0.00108686,0.002962918,0.002966597,0.002498672,0.002975416,0.00357262
Mmp,rxn12637[c0],No,No,aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00902[c0],Yes,Yes,3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase c0,,Metabolic_Overview,MMP1063,0,1000,Irreversible/uni-directional,Intracellular,0.005657866,0.009411111,0.010607907,0.010607023,0.009714785,0.009272362,0.002024637,0.005519421,0.005526273,0.004654607,0.005542702,0.006655192
Mmp,rxn02056[c0],No,No,S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase c0,,Metabolic_Overview,MMP0089,-1000,1000,Reversible/bi-directional,Intracellular,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,rxn00459[c0],Yes,Yes,2-Phospho-D-glycerate hydro-lyase c0,,Metabolic_Overview,MMP0396,-1000,1000,Reversible/bi-directional,Intracellular,-0.024187843,-0.043030986,-0.048458364,-0.048454327,-0.044378462,-0.042357414,-0.008655491,-0.025236776,-0.025268106,-0.021282537,-0.023695505,-0.030401823
Mmp,rxn01101[c0],Yes,Yes,3-Phospho-D-glycerate NAD 2-oxidoreductase c0,,Metabolic_Overview,( MMP1588 or MMP0870 ),-1000,1000,Reversible/bi-directional,Intracellular,0.004797221,0.007979543,0.008994288,0.008993539,0.008237024,0.0078619,0.00171666,0.004679836,0.004685645,0.003946573,0.004699575,0.005642839
Mmp,rxn00302[c0],No,No,GTP 7 8-8 9-dihydrolase c0,,Metabolic_Overview,MMP0034,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn02988[c0],No,No,quinolinate synthase c0,,Metabolic_Overview,MMP1242,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn07307[c0],Yes,Yes,2R-O-phospho-3-sulfolactate sulfo-lyase c0,,Metabolic_Overview,MMP0273,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn02937[c0],Yes,Yes,2-Formamido-N1-5-phosphoribosylacetamidine cyclo-ligase c0,,Metabolic_Overview,MMP1254 or MMP0882,-1000,1000,Reversible/bi-directional,Intracellular,0.003037238,0.005052044,0.005694504,0.005694029,0.005215061,0.004977561,0.00108686,0.002962918,0.002966597,0.002498672,0.002975416,0.00357262
Mmp,rxn01406[c0],No,No,S-Adenosylmethioninamine putrescine 3-aminopropyltransferase c0,,Metabolic_Overview,MMP1584,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn00187[c0],Yes,Yes,L-Glutamate ammonia ligase ADP-forming c0,,Metabolic_Overview,MMP1206,0,1000,Irreversible/uni-directional,Intracellular,0.117038625,0.185974619,0.209759114,0.209741641,0.192098663,0.18335026,0.04188165,0.109070237,0.10920564,0.091980502,0.114656333,0.131598736
Mmp,rxn01200[c0],Yes,Yes,Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate c0,,Metabolic_Overview,( MMP1113 or MMP1115 ),-1000,1000,Reversible/bi-directional,Intracellular,0.002889894,0.002009246,0.00230956,0.002309368,0.002115109,0.002018785,0.001034133,0.001178381,0.001179843,0.000993745,0.00283107,0.001448973
Mmp,rxn05232[c0],Yes,Yes,Ribonucleotide reductase ATP c0,,Metabolic_Overview,MMP0227,0,1000,Irreversible/uni-directional,Intracellular,0.000323133,0.000537489,0.000605841,0.000605791,0.000554833,0.000529565,0.000115632,0.000315226,0.000315618,0.000265835,0.000316556,0.000380093
Mmp,rxn00835[c0],No,No,ATP inosine 5-phosphotransferase c0,,Metabolic_Overview,MMP0418,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn12844[c0],No,No,Gly-Cys aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn10060[c0],No,No,NAD kinase dTTP c0,,Metabolic_Overview,MMP1489,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,-0.000115632,0,0,0,0,0
Mmp,rxn00100[c0],Yes,Yes,ATP dephospho-CoA 3-phosphotransferase c0,,Metabolic_Overview,( MMP1071 or MMP1282 ),0,1000,Irreversible/uni-directional,Intracellular,9.33E-05,0.000155259,0.000175003,0.000174988,0.000160269,0.00015297,3.34E-05,9.11E-05,9.12E-05,7.68E-05,9.14E-05,0.000109793
Mmp,rxn01018[c0],Yes,Yes,Carbamoyl-phosphate L-aspartate carbamoyltransferase c0,,Metabolic_Overview,( MMP1104 or MMP1659 ),0,1000,Irreversible/uni-directional,Intracellular,0.003306322,0.00549963,0.006199009,0.006198492,0.005677089,0.005418548,0.00118315,0.003225418,0.003229422,0.002720042,0.003239023,0.003889136
Mmp,rxn00806[c0],Yes,Yes,L-Leucine 2-oxoglutarate aminotransferase c0,,Metabolic_Overview,MMP0132,-1000,1000,Reversible/bi-directional,Intracellular,-0.005657866,-0.009411111,-0.010607907,-0.010607023,-0.009714785,-0.009272362,-0.002024637,-0.005519421,-0.005526273,-0.004654607,-0.005542702,-0.006655192
Mmp,rxn02834[c0],No,No,Phosphoribosyl-ATP pyrophosphohydrolase c0,,Metabolic_Overview,( MMP0280 and MMP0051 ),0,1000,Irreversible/uni-directional,Intracellular,0.001194662,0.001987162,0.002239866,0.002239679,0.002051282,0.001957865,0.000427503,0.001165429,0.001166876,0.000982823,0.001170345,0.001405248
Mmp,rxn02341[c0],Yes,Yes,N-R-4-Phosphopantothenoyl-L-cysteine carboxy-lyase c0,,Metabolic_Overview,(( MMP0204 or MMP1606 ) and ( MMP0204 or MMP1606 )),0,1000,Irreversible/uni-directional,Intracellular,9.33E-05,0.000155259,0.000175003,0.000174988,0.000160269,0.00015297,3.34E-05,9.11E-05,9.12E-05,7.68E-05,9.14E-05,0.000109793
Mmp,rxn03175[c0],No,No,N-5-Phospho-D-ribosylformimino-5-amino-1- c0,,Metabolic_Overview,MMP0417,-1000,1000,Reversible/bi-directional,Intracellular,0.001194662,0.001987162,0.002239866,0.002239679,0.002051282,0.001957865,0.000427503,0.001165429,0.001166876,0.000982823,0.001170345,0.001405248
Mmp,rxn00786[c0],Yes,Yes,D-Fructose-1 6-bisphosphate D-glyceraldehyde-3-phosphate-lyase c0,,Metabolic_Overview,MMP0293,-1000,1000,Reversible/bi-directional,Intracellular,-0.015893172,-0.012644511,-0.014342098,-0.014340903,-0.01313458,-0.012536415,-0.005687287,-0.007415742,-0.007424948,-0.006253802,-0.01556967,-0.00899795
Mmp,rxn01637[c0],Yes,Yes,N2-Acetyl-L-ornithine 2-oxoglutarate aminotransferase c0,,Metabolic_Overview,MMP1101,-1000,1000,Reversible/bi-directional,Intracellular,-0.006590159,-0.010961858,-0.012355859,-0.01235483,-0.011315571,-0.010800246,-0.002358253,-0.006428901,-0.006436882,-0.005421585,-0.006456018,-0.007751823
Mmp,rxn12640[c0],No,No,aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn05596[c0],No,No,potassium transport out via proton antiport c0,,Metabolic_Overview,MMP0027 or MMP0484 or MMP1430 or MMP1599,-1000,1000,Reversible/bi-directional,Transport,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,rxn02569[c0],No,No,ATP selenide water phosphotransferase c0,,Metabolic_Overview,MMP0904,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn00710[c0],Yes,Yes,Orotidine-5-phosphate carboxy-lyase c0,,Metabolic_Overview,MMP0602,0,1000,Irreversible/uni-directional,Intracellular,0.003306322,0.00549963,0.006199009,0.006198492,0.005677089,0.005418548,0.00118315,0.003225418,0.003229422,0.002720042,0.003239023,0.003889136
Mmp,rxn07589[c0],No,No,rxn07589 c0,,Metabolic_Overview,MMP1221,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn05249[c0],No,No,FACOAL150ISO c0,,Metabolic_Overview,MMP0566,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn02897[c0],No,No,Nicotinate-nucleotide dimethylbenzimidazole c0,,Metabolic_Overview,MMP0338,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn03409[c0],No,No,Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine- c0,,Metabolic_Overview,MMP1206,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01301[c0],No,No,L-Homoserine NAD oxidoreductase c0,,Metabolic_Overview,MMP1702,-1000,1000,Reversible/bi-directional,Intracellular,-0.013903296,-0.229128448,-0.026067227,-0.258244825,-0.023872524,-0.02278534,-0.004975221,-0.134379058,-0.013579927,-0.113323796,-0.013620298,-0.016354065
Mmp,rxn07191[c0],No,No,D-glyceraldehyde-3-phosphate ferredoxin oxidoreductase c0,,Metabolic_Overview,MMP0945,0,1000,Irreversible/uni-directional,Intracellular,0.011052869,0,0,0,0,0,0.00395521,0,0,0,0.01082789,0
Mmp,rxn13782[c0],Yes,Yes,Protein biosynthesis c0,,Metabolic_Overview,( MMP1060 and MMP0326 and MMP0946 and MMP0575 and MMP0397 and MMP1592 and MMP1255 and MMP1011 and MMP1026 and MMP1474 and MMP0697 and MMP1510 and MMP0263 and MMP1614 and MMP0584 and MMP1496 and MMP0414 and MMP1616 ),0,1000,Irreversible/uni-directional,Intracellular,0.015072008,0.025070291,0.028258439,0.028256085,0.025879249,0.024700677,0.005393438,0.014703203,0.014721456,0.012399423,0.014765221,0.017728788
Mmp,rxn03407[c0],No,No,Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine- c0,,Metabolic_Overview,MMP1206,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01682[c0],No,No,1S 2R-1-C-indol-3-ylglycerol 3-phosphate c0,,Metabolic_Overview,( MMP1002 and MMP1003 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn02474[c0],Yes,Yes,5-amino-6-5-phosphoribitylaminouracil NADP 1-oxidoreductase c0,,Metabolic_Overview,MMP1348,-1000,1000,Reversible/bi-directional,Intracellular,-0.000186681,-0.000310519,-0.000350007,-0.000349978,-0.000320539,-0.000305941,-6.68E-05,-0.000182113,-0.000182339,-0.000153579,-0.000182881,-0.000219588
Mmp,rxn01486[c0],No,No,trans trans-Farnesyl-diphosphate isopentenyl-diphosphate c0,,Metabolic_Overview,MMP0045,0,1000,Irreversible/uni-directional,Intracellular,0.000186682,0.000310521,0.000350009,0.00034998,0.00032054,0.000305943,6.68E-05,0.000182114,0.00018234,0.000153579,0.000182882,0.000219589
Mmp,rxn00898[c0],Yes,Yes,2 3-Dihydroxy-3-methylbutanoate hydro-lyase c0,,Metabolic_Overview,MMP0318,0,1000,Irreversible/uni-directional,Intracellular,0.011060065,0.018396954,0.020736465,0.020734737,0.01899058,0.018125726,0.003957785,0.01078943,0.010802824,0.009098882,0.01083494,0.01300965
Mmp,rxn01069[c0],Yes,Yes,O-Phospho-L-homoserine phospho-lyase adding water c0,,Metabolic_Overview,MMP0135,0,1000,Irreversible/uni-directional,Intracellular,0.013903296,0.023126294,0.026067227,0.026065055,0.023872524,0.02278534,0.004975221,0.013563089,0.013579927,0.011437949,0.013620298,0.016354065
Mmp,rxn02113[c0],No,No,2-Acetolactate carboxy-lyase c0,,Metabolic_Overview,MMP0613,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00117[c0],Yes,Yes,ATP nucleoside-diphosphate phosphatransferase c0,,Metabolic_Overview,MMP0283,-1000,1000,Reversible/bi-directional,Intracellular,0.003306322,0.00549963,0.006199009,0.006198492,0.005677089,0.005418548,0.00118315,0.003225418,0.003229422,0.002720042,0.003239023,0.003889136
Mmp,rxn00555[c0],No,No,L-Glutamine D-fructose-6-phosphate aminotransferase hexose c0,,Metabolic_Overview,MMP1680,-1000,1000,Reversible/bi-directional,Intracellular,0.000140011,0.00023289,0.000262507,0.000262485,0.000240405,0.000229457,5.01E-05,0.000136585,0.000136755,0.000115184,0.000137162,0.000164692
Mmp,rxn00260[c0],Yes,Yes,L-Aspartate 2-oxoglutarate aminotransferase c0,,Metabolic_Overview,( MMP1396 or MMP1216 or MMP1072 or MMP0391 or MMP1527 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.043324301,-0.063515854,-0.071727468,-0.071721493,-0.065688448,-0.062696917,-0.015503371,-0.037250724,-0.037296968,-0.031414072,-0.042442446,-0.0450004
Mmp,rxn00527[c0],Yes,Yes,L-Tyrosine 2-oxoglutarate aminotransferase c0,,Metabolic_Overview,( MMP0315 and MMP0316 ) or ( MMP0713 and MMP0714 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.001865515,-0.003103038,-0.003497646,-0.003497355,-0.003203165,-0.003057289,-0.000667565,-0.001819867,-0.001822126,-0.00153472,-0.001827543,-0.002194354
Mmp,rxn05171[c0],No,No,Nitrate-ABC transport c0,,Metabolic_Overview,MMP1260 or MMP1197 or MMP1198,0,1000,Irreversible/uni-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn13783[c0],Yes,Yes,DNA replication c0,,Metabolic_Overview,(( MMP0402 or MMP1397 ) and MMP1516 and MMP0594 and MMP0956 and MMP1286 and MMP0970 ),0,1000,Irreversible/uni-directional,Intracellular,0.015072008,0.025070291,0.028258439,0.028256085,0.025879249,0.024700677,0.005393438,0.014703203,0.014721456,0.012399423,0.014765221,0.017728788
Mmp,rxn04045[c0],No,No,sirohydrochlorin cobalt-lyase c0,,Metabolic_Overview,MMP0164,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01974[c0],Yes,Yes,LL-2 6-Diaminoheptanedioate 2-epimerase c0,,Metabolic_Overview,MMP0917,-1000,1000,Reversible/bi-directional,Intracellular,0.004302124,0.007156014,0.008066032,0.00806536,0.007386921,0.007050512,0.001539492,0.004196853,0.004202063,0.003539267,0.004214555,0.00506047
Mmp,rxn12645[c0],No,No,aminopeptidase c0,,Metabolic_Overview,( MMP1204 or MMP1444 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00299[c0],No,No,GTP 7 8-8 9-dihydrolase c0,,Metabolic_Overview,MMP0034,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00839[c0],Yes,Yes,ATP nucleoside-diphosphate phosphatransferase c0,,Metabolic_Overview,MMP0283,-1000,1000,Reversible/bi-directional,Intracellular,0.002574096,0.004281668,0.00482616,0.004825758,0.004419827,0.004218542,0.000921126,0.002511109,0.002514226,0.002117654,0.002521701,0.003027838
Mmp,rxn03020[c0],Yes,Yes,5-Methyl-5 6 7 8-tetrahydromethanopterin 2-mercaptoethanesulfonate c0,,Metabolic_Overview,MMP1560 and MMP1561 and MMP1562 and MMP1563 and MMP1564 and MMP1565 and MMP1566 and MMP1567,-1000,1000,Reversible/bi-directional,Intracellular,5.958489815,9.723688935,11.0382696,11.03735008,10.10891392,9.648541875,2.096526745,5.702740838,5.709820393,4.80920354,5.77983746,6.925192917
Mmp,rxn00283[c0],No,No,L-Alanine racemase c0,,Metabolic_Overview,MMP1512,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01022[c0],No,No,5-Methylthioadenosine orthophosphate c0,,Metabolic_Overview,MMP0185,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn09177[c0],No,No,phosphopantothenate-cysteine ligase c0,,Metabolic_Overview,( MMP0204 or MMP1606 ),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn03437[c0],Yes,Yes,R-2 3-Dihydroxy-3-methylpentanoate hydro-lyase c0,,Metabolic_Overview,MMP0318,0,1000,Irreversible/uni-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn02320[c0],No,No,5-Amino-2-oxopentanoate 2-oxoglutarate aminotransferase c0,,Metabolic_Overview,( MMP1216 and MMP1527 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.001194662,-0.001987162,-0.002239866,-0.002239679,-0.002051282,-0.001957865,-0.000427503,-0.001165429,-0.001166876,-0.000982823,-0.001170345,-0.001405248
Mmp,rxn02507[c0],Yes,Yes,1-2-Carboxyphenylamino-1-deoxy-D-ribulose-5-phosphate c0,,Metabolic_Overview,MMP1008,0,1000,Irreversible/uni-directional,Intracellular,0.000711427,0.001183365,0.001333852,0.001333741,0.00122155,0.001165919,0.000254581,0.000694019,0.000694881,0.000585276,0.000696946,0.000836832
Mmp,rxn00669[c0],No,No,Propanoate CoA ligase ADP-forming c0,,Metabolic_Overview,( MMP0148 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01333[c0],Yes,Yes,Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate c0,,Metabolic_Overview,MMP1308,-1000,1000,Reversible/bi-directional,Intracellular,-0.002889894,-0.002009246,-0.00230956,-0.002309368,-0.002115109,-0.002018785,-0.001034133,-0.001178381,-0.001179843,-0.000993745,-0.00283107,-0.001448973
Mmp,rxn00714[c0],No,No,P1 P4-Bis5-nucleosyl-tetraphosphate nucleotidohydrolase c0,,Metabolic_Overview,MMP0331,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn01434[c0],Yes,Yes,L-Citrulline L-aspartate ligase AMP-forming c0,,Metabolic_Overview,MMP0073,-1000,1000,Reversible/bi-directional,Intracellular,0.003811559,0.006184766,0.006971272,0.006970691,0.006384333,0.006093583,0.001363946,0.003627236,0.003631739,0.0030589,0.003733976,0.004373639
